,coursecode,date,shift,roomno,day,rollno,coursename
14373,CS2203,6-5-2026,EVENING,LT103,Wednesday,2401CS25,Artificial Intelligence
14374,CS2203,6-5-2026,EVENING,LT103,Wednesday,2401CS26,Artificial Intelligence
14375,CS2203,6-5-2026,EVENING,LT103,Wednesday,2401CS27,Artificial Intelligence
14376,CS2203,6-5-2026,EVENING,LT103,Wednesday,2401CS28,Artificial Intelligence
14377,CS2203,6-5-2026,EVENING,LT103,Wednesday,2401CS29,Artificial Intelligence
14378,CS2203,6-5-2026,EVENING,LT103,Wednesday,2401CS30,Artificial Intelligence
14379,CS2203,6-5-2026,EVENING,LT103,Wednesday,2401CS31,Artificial Intelligence
14380,CS2203,6-5-2026,EVENING,LT103,Wednesday,2401CS32,Artificial Intelligence
14381,CS2203,6-5-2026,EVENING,LT103,Wednesday,2401CS33,Artificial Intelligence
14382,CS2203,6-5-2026,EVENING,LT103,Wednesday,2401CS34,Artificial Intelligence
14383,CS2203,6-5-2026,EVENING,LT103,Wednesday,2401CS35,Artificial Intelligence
14384,CS2203,6-5-2026,EVENING,LT103,Wednesday,2401CS36,Artificial Intelligence
14385,CS2203,6-5-2026,EVENING,LT103,Wednesday,2401CS37,Artificial Intelligence
14386,CS2203,6-5-2026,EVENING,LT103,Wednesday,2401CS38,Artificial Intelligence
14387,CS2203,6-5-2026,EVENING,LT103,Wednesday,2401CS39,Artificial Intelligence
14388,CS2203,6-5-2026,EVENING,LT103,Wednesday,2401CS40,Artificial Intelligence
14389,CS2203,6-5-2026,EVENING,LT103,Wednesday,2401CS41,Artificial Intelligence
14390,CS2203,6-5-2026,EVENING,LT103,Wednesday,2401CS42,Artificial Intelligence
14391,CS2203,6-5-2026,EVENING,LT103,Wednesday,2401CS43,Artificial Intelligence
14392,CS2203,6-5-2026,EVENING,LT103,Wednesday,2401CS44,Artificial Intelligence
14393,CS2203,6-5-2026,EVENING,LT103,Wednesday,2401CS45,Artificial Intelligence
14394,CS2203,6-5-2026,EVENING,LT103,Wednesday,2401CS46,Artificial Intelligence
14395,CS2203,6-5-2026,EVENING,LT103,Wednesday,2401CS47,Artificial Intelligence
14396,CS2203,6-5-2026,EVENING,LT103,Wednesday,2401CS48,Artificial Intelligence
14397,CS2203,6-5-2026,EVENING,LT103,Wednesday,2401CS49,Artificial Intelligence
14398,CS2203,6-5-2026,EVENING,LT103,Wednesday,2401CS50,Artificial Intelligence
14399,CS2203,6-5-2026,EVENING,LT103,Wednesday,2401CS51,Artificial Intelligence
14400,CS2203,6-5-2026,EVENING,LT103,Wednesday,2401CS52,Artificial Intelligence
14401,CS2203,6-5-2026,EVENING,LT103,Wednesday,2401CS53,Artificial Intelligence
14402,CS2203,6-5-2026,EVENING,LT103,Wednesday,2401CS54,Artificial Intelligence
14403,CS2203,6-5-2026,EVENING,LT103,Wednesday,2401CS55,Artificial Intelligence
14404,CS2203,6-5-2026,EVENING,LT103,Wednesday,2401CS56,Artificial Intelligence
14405,CS2203,6-5-2026,EVENING,LT103,Wednesday,2401CS57,Artificial Intelligence
14406,CS2203,6-5-2026,EVENING,LT103,Wednesday,2401CS58,Artificial Intelligence
14407,CS2203,6-5-2026,EVENING,LT103,Wednesday,2401CS59,Artificial Intelligence
14408,CS2203,6-5-2026,EVENING,LT103,Wednesday,2401CS60,Artificial Intelligence
14409,CS2203,6-5-2026,EVENING,LT103,Wednesday,2401CS61,Artificial Intelligence
14410,CS2203,6-5-2026,EVENING,LT103,Wednesday,2401CS62,Artificial Intelligence
14411,CS2203,6-5-2026,EVENING,LT103,Wednesday,2401CS63,Artificial Intelligence
14412,CS2203,6-5-2026,EVENING,LT103,Wednesday,2401CS64,Artificial Intelligence
14413,CS2203,6-5-2026,EVENING,LT103,Wednesday,2401CS65,Artificial Intelligence
14414,CS2203,6-5-2026,EVENING,LT103,Wednesday,2401CS66,Artificial Intelligence
14415,CS2203,6-5-2026,EVENING,LT103,Wednesday,2401CS67,Artificial Intelligence
14416,CS2203,6-5-2026,EVENING,LT103,Wednesday,2401CS68,Artificial Intelligence
14417,CS2203,6-5-2026,EVENING,LT103,Wednesday,2401CS69,Artificial Intelligence
14418,CS2203,6-5-2026,EVENING,LT103,Wednesday,2401CS70,Artificial Intelligence
14419,CS2203,6-5-2026,EVENING,LT103,Wednesday,2401CS71,Artificial Intelligence
14420,CS2203,6-5-2026,EVENING,LT103,Wednesday,2401CS72,Artificial Intelligence
14421,CS2203,6-5-2026,EVENING,LT103,Wednesday,2401CS73,Artificial Intelligence
14422,CS2203,6-5-2026,EVENING,LT103,Wednesday,2401CS74,Artificial Intelligence
14423,CS2203,6-5-2026,EVENING,LT103,Wednesday,2401CS75,Artificial Intelligence
14424,CS2203,6-5-2026,EVENING,LT103,Wednesday,2401CS76,Artificial Intelligence
14425,CS2203,6-5-2026,EVENING,LT103,Wednesday,2401CS77,Artificial Intelligence
14426,CS2203,6-5-2026,EVENING,LT103,Wednesday,2401CS78,Artificial Intelligence
14427,CS2203,6-5-2026,EVENING,LT103,Wednesday,2401CS79,Artificial Intelligence
14428,CS2203,6-5-2026,EVENING,LT103,Wednesday,2401CS80,Artificial Intelligence
14429,CS2203,6-5-2026,EVENING,LT103,Wednesday,2401CS81,Artificial Intelligence
14430,CS2203,6-5-2026,EVENING,LT103,Wednesday,2401CS82,Artificial Intelligence
14431,CS2203,6-5-2026,EVENING,LT103,Wednesday,2401CS83,Artificial Intelligence
14432,CS2203,6-5-2026,EVENING,LT103,Wednesday,2401CS84,Artificial Intelligence
14433,CS2203,6-5-2026,EVENING,LT103,Wednesday,2401CS85,Artificial Intelligence
14434,CS2203,6-5-2026,EVENING,LT103,Wednesday,2401CS86,Artificial Intelligence
14435,CS2203,6-5-2026,EVENING,LT103,Wednesday,2401CS87,Artificial Intelligence
14436,CS2203,6-5-2026,EVENING,LT103,Wednesday,2401CS88,Artificial Intelligence
14437,CS2203,6-5-2026,EVENING,LT103,Wednesday,2401CS89,Artificial Intelligence
14438,CS2203,6-5-2026,EVENING,LT103,Wednesday,2401CS90,Artificial Intelligence
14439,CS2203,6-5-2026,EVENING,LT103,Wednesday,2401CS91,Artificial Intelligence
14440,CS2203,6-5-2026,EVENING,LT103,Wednesday,2401CS92,Artificial Intelligence
14441,CS2203,6-5-2026,EVENING,LT103,Wednesday,2401CS93,Artificial Intelligence
14442,CS2203,6-5-2026,EVENING,LT103,Wednesday,2401CS94,Artificial Intelligence
14443,CS2203,6-5-2026,EVENING,LT103,Wednesday,2401CS95,Artificial Intelligence
14444,CS2203,6-5-2026,EVENING,LT103,Wednesday,2401CS96,Artificial Intelligence
14445,MA2204,6-5-2026,EVENING,LT103,Wednesday,2401MC01,Computer Architecture and Organization
14446,MA2204,6-5-2026,EVENING,LT103,Wednesday,2401MC02,Computer Architecture and Organization
14447,MA2204,6-5-2026,EVENING,LT103,Wednesday,2401MC03,Computer Architecture and Organization
14448,MA2204,6-5-2026,EVENING,LT103,Wednesday,2401MC04,Computer Architecture and Organization
14449,MA2204,6-5-2026,EVENING,LT103,Wednesday,2401MC05,Computer Architecture and Organization
14450,MA2204,6-5-2026,EVENING,LT103,Wednesday,2401MC06,Computer Architecture and Organization
14451,MA2204,6-5-2026,EVENING,LT103,Wednesday,2401MC07,Computer Architecture and Organization
14452,MA2204,6-5-2026,EVENING,LT103,Wednesday,2401MC08,Computer Architecture and Organization
14453,MA2204,6-5-2026,EVENING,LT103,Wednesday,2401MC09,Computer Architecture and Organization
14454,MA2204,6-5-2026,EVENING,LT103,Wednesday,2401MC10,Computer Architecture and Organization
14455,MA2204,6-5-2026,EVENING,LT103,Wednesday,2401MC11,Computer Architecture and Organization
14456,MA2204,6-5-2026,EVENING,LT103,Wednesday,2401MC12,Computer Architecture and Organization
14457,MA2204,6-5-2026,EVENING,LT103,Wednesday,2401MC13,Computer Architecture and Organization
14458,MA2204,6-5-2026,EVENING,LT103,Wednesday,2401MC14,Computer Architecture and Organization
14459,MA2204,6-5-2026,EVENING,LT103,Wednesday,2401MC15,Computer Architecture and Organization
14460,MA2204,6-5-2026,EVENING,LT103,Wednesday,2401MC16,Computer Architecture and Organization
14461,MA2204,6-5-2026,EVENING,LT103,Wednesday,2401MC17,Computer Architecture and Organization
14462,MA2204,6-5-2026,EVENING,LT103,Wednesday,2401MC18,Computer Architecture and Organization
14463,MA2204,6-5-2026,EVENING,LT103,Wednesday,2401MC19,Computer Architecture and Organization
14464,MA2204,6-5-2026,EVENING,LT103,Wednesday,2401MC20,Computer Architecture and Organization
14465,MA2204,6-5-2026,EVENING,LT103,Wednesday,2401MC21,Computer Architecture and Organization
14466,MA2204,6-5-2026,EVENING,LT103,Wednesday,2401MC22,Computer Architecture and Organization
14467,MA2204,6-5-2026,EVENING,LT103,Wednesday,2401MC23,Computer Architecture and Organization
14468,MA2204,6-5-2026,EVENING,LT103,Wednesday,2401MC24,Computer Architecture and Organization
14469,MA2204,6-5-2026,EVENING,LT103,Wednesday,2401MC25,Computer Architecture and Organization
14470,MA2204,6-5-2026,EVENING,LT103,Wednesday,2401MC26,Computer Architecture and Organization
14471,MA2204,6-5-2026,EVENING,LT103,Wednesday,2401MC27,Computer Architecture and Organization
14472,MA2204,6-5-2026,EVENING,LT103,Wednesday,2401MC29,Computer Architecture and Organization
14473,MA2204,6-5-2026,EVENING,LT103,Wednesday,2401MC30,Computer Architecture and Organization
14474,MA2204,6-5-2026,EVENING,LT103,Wednesday,2401MC31,Computer Architecture and Organization
14475,MA2204,6-5-2026,EVENING,LT103,Wednesday,2401MC32,Computer Architecture and Organization
14476,MA2204,6-5-2026,EVENING,LT103,Wednesday,2401MC33,Computer Architecture and Organization
14477,MA2204,6-5-2026,EVENING,LT103,Wednesday,2401MC34,Computer Architecture and Organization
14478,MA2204,6-5-2026,EVENING,LT103,Wednesday,2401MC35,Computer Architecture and Organization
14479,MA2204,6-5-2026,EVENING,LT103,Wednesday,2401MC36,Computer Architecture and Organization
14480,MA2204,6-5-2026,EVENING,LT103,Wednesday,2401MC37,Computer Architecture and Organization
14481,MA2204,6-5-2026,EVENING,LT103,Wednesday,2401MC38,Computer Architecture and Organization
14482,MA2204,6-5-2026,EVENING,LT103,Wednesday,2401MC39,Computer Architecture and Organization
14483,MA2204,6-5-2026,EVENING,LT103,Wednesday,2401MC40,Computer Architecture and Organization
14484,MA2204,6-5-2026,EVENING,LT103,Wednesday,2401MC42,Computer Architecture and Organization
14485,MA2204,6-5-2026,EVENING,LT103,Wednesday,2401MC43,Computer Architecture and Organization
14486,MA2204,6-5-2026,EVENING,LT103,Wednesday,2401MC44,Computer Architecture and Organization
14487,MA2204,6-5-2026,EVENING,LT103,Wednesday,2401MC46,Computer Architecture and Organization
14488,MA2204,6-5-2026,EVENING,LT103,Wednesday,2401MC47,Computer Architecture and Organization
14489,MA2204,6-5-2026,EVENING,LT103,Wednesday,2401MC48,Computer Architecture and Organization
14490,MA2204,6-5-2026,EVENING,LT103,Wednesday,2401MC49,Computer Architecture and Organization
14491,MA2204,6-5-2026,EVENING,LT103,Wednesday,2401MC50,Computer Architecture and Organization
14492,MA2204,6-5-2026,EVENING,LT103,Wednesday,2401MC51,Computer Architecture and Organization
14493,MA2204,6-5-2026,EVENING,LT103,Wednesday,2401MC52,Computer Architecture and Organization
14494,MA2204,6-5-2026,EVENING,LT103,Wednesday,2401MC53,Computer Architecture and Organization
14495,MA2204,6-5-2026,EVENING,LT103,Wednesday,2401MC54,Computer Architecture and Organization
14496,MA2204,6-5-2026,EVENING,LT103,Wednesday,2401MC55,Computer Architecture and Organization
14497,MA2204,6-5-2026,EVENING,LT103,Wednesday,2401MC56,Computer Architecture and Organization
14498,MA2204,6-5-2026,EVENING,LT103,Wednesday,2401MC57,Computer Architecture and Organization
14499,MA2204,6-5-2026,EVENING,LT103,Wednesday,2401MC58,Computer Architecture and Organization
14500,MA2204,6-5-2026,EVENING,LT103,Wednesday,2402MC01,Computer Architecture and Organization
14501,MA2204,6-5-2026,EVENING,LT103,Wednesday,2402MC02,Computer Architecture and Organization
14502,MA2204,6-5-2026,EVENING,LT103,Wednesday,2402MC03,Computer Architecture and Organization
14503,MA2204,6-5-2026,EVENING,LT103,Wednesday,2402MC05,Computer Architecture and Organization
14504,MA2204,6-5-2026,EVENING,LT103,Wednesday,2402MC06,Computer Architecture and Organization
14505,MA2204,6-5-2026,EVENING,LT103,Wednesday,2402MC07,Computer Architecture and Organization
14506,MA2204,6-5-2026,EVENING,LT103,Wednesday,2402MC08,Computer Architecture and Organization
14507,MA2204,6-5-2026,EVENING,LT103,Wednesday,2402MC09,Computer Architecture and Organization
14508,MA2204,6-5-2026,EVENING,LT103,Wednesday,2402MC10,Computer Architecture and Organization
14509,MA2204,6-5-2026,EVENING,LT103,Wednesday,2402MC11,Computer Architecture and Organization
14510,MA2204,6-5-2026,EVENING,LT103,Wednesday,2402MC12,Computer Architecture and Organization
14511,MA2204,6-5-2026,EVENING,LT103,Wednesday,2403MC01,Computer Architecture and Organization
14512,MA2204,6-5-2026,EVENING,LT103,Wednesday,2403MC02,Computer Architecture and Organization
14513,MA2204,6-5-2026,EVENING,LT103,Wednesday,2403MC03,Computer Architecture and Organization
14514,MA2204,6-5-2026,EVENING,LT103,Wednesday,2403MC04,Computer Architecture and Organization
14515,MA2204,6-5-2026,EVENING,LT103,Wednesday,2403MC05,Computer Architecture and Organization
14516,PH6222,6-5-2026,EVENING,LT103,Wednesday,2521PH04,
14517,PH6222,6-5-2026,EVENING,LT103,Wednesday,2522PH04,
14518,PH6222,6-5-2026,EVENING,LT103,Wednesday,2522PH06,
14519, ,1-1-2011, , ,Saturday,,
14520,CE1201,7-5-2026,MORNING,502,Thursday,2501AI01,Engineering Graphics
14521,CE1201,7-5-2026,MORNING,502,Thursday,2501AI02,Engineering Graphics
14522,CE1201,7-5-2026,MORNING,502,Thursday,2501AI03,Engineering Graphics
14523,CE1201,7-5-2026,MORNING,502,Thursday,2501AI04,Engineering Graphics
14524,CE1201,7-5-2026,MORNING,502,Thursday,2501AI05,Engineering Graphics
14525,CE1201,7-5-2026,MORNING,502,Thursday,2501AI06,Engineering Graphics
14526,CE1201,7-5-2026,MORNING,502,Thursday,2501AI07,Engineering Graphics
14527,CE1201,7-5-2026,MORNING,502,Thursday,2501AI08,Engineering Graphics
14528,CE1201,7-5-2026,MORNING,502,Thursday,2501AI09,Engineering Graphics
14529,CE1201,7-5-2026,MORNING,502,Thursday,2501AI10,Engineering Graphics
14530,CE1201,7-5-2026,MORNING,502,Thursday,2501AI11,Engineering Graphics
14531,CE1201,7-5-2026,MORNING,502,Thursday,2501AI12,Engineering Graphics
14532,CE1201,7-5-2026,MORNING,502,Thursday,2501AI13,Engineering Graphics
14533,CE1201,7-5-2026,MORNING,502,Thursday,2501AI14,Engineering Graphics
14534,CE1201,7-5-2026,MORNING,502,Thursday,2501AI15,Engineering Graphics
14535,CE1201,7-5-2026,MORNING,502,Thursday,2501AI16,Engineering Graphics
14536,CE1201,7-5-2026,MORNING,502,Thursday,2501AI17,Engineering Graphics
14537,CE1201,7-5-2026,MORNING,502,Thursday,2501AI18,Engineering Graphics
14538,CE1201,7-5-2026,MORNING,502,Thursday,2501AI19,Engineering Graphics
14539,CE1201,7-5-2026,MORNING,502,Thursday,2501AI20,Engineering Graphics
14540,CE1201,7-5-2026,MORNING,502,Thursday,2501AI21,Engineering Graphics
14541,CE1201,7-5-2026,MORNING,502,Thursday,2501AI22,Engineering Graphics
14542,CE1201,7-5-2026,MORNING,502,Thursday,2501AI23,Engineering Graphics
14543,CE1201,7-5-2026,MORNING,502,Thursday,2501AI24,Engineering Graphics
14544,CE1201,7-5-2026,MORNING,502,Thursday,2501AI25,Engineering Graphics
14545,CE1201,7-5-2026,MORNING,502,Thursday,2501AI26,Engineering Graphics
14546,CE1201,7-5-2026,MORNING,502,Thursday,2501AI27,Engineering Graphics
14547,CE1201,7-5-2026,MORNING,502,Thursday,2501AI28,Engineering Graphics
14548,CE1201,7-5-2026,MORNING,502,Thursday,2501AI29,Engineering Graphics
14549,CE1201,7-5-2026,MORNING,502,Thursday,2501AI30,Engineering Graphics
14550,CE1201,7-5-2026,MORNING,502,Thursday,2501AI31,Engineering Graphics
14551,CE1201,7-5-2026,MORNING,502,Thursday,2501AI32,Engineering Graphics
14552,CE1201,7-5-2026,MORNING,502,Thursday,2501AI33,Engineering Graphics
14553,CE1201,7-5-2026,MORNING,502,Thursday,2501AI34,Engineering Graphics
14554,CE1201,7-5-2026,MORNING,502,Thursday,2501AI35,Engineering Graphics
14555,CE1201,7-5-2026,MORNING,502,Thursday,2501AI36,Engineering Graphics
14556,CE1201,7-5-2026,MORNING,502,Thursday,2501AI37,Engineering Graphics
14557,CE1201,7-5-2026,MORNING,502,Thursday,2501AI38,Engineering Graphics
14558,CE1201,7-5-2026,MORNING,502,Thursday,2501AI39,Engineering Graphics
14559,CE1201,7-5-2026,MORNING,502,Thursday,2501AI40,Engineering Graphics
14560,CE1201,7-5-2026,MORNING,502,Thursday,2501AI41,Engineering Graphics
14561,CE1201,7-5-2026,MORNING,502,Thursday,2501AI42,Engineering Graphics
14562,CE1201,7-5-2026,MORNING,502,Thursday,2501AI43,Engineering Graphics
14563,CE1201,7-5-2026,MORNING,502,Thursday,2501AI44,Engineering Graphics
14564,CE1201,7-5-2026,MORNING,502,Thursday,2501AI45,Engineering Graphics
14565,CE1201,7-5-2026,MORNING,502,Thursday,2501AI46,Engineering Graphics
14566,CE1201,7-5-2026,MORNING,502,Thursday,2501AI47,Engineering Graphics
14567,CE1201,7-5-2026,MORNING,502,Thursday,2501AI48,Engineering Graphics
14568,CE1201,7-5-2026,MORNING,502,Thursday,2501AI49,Engineering Graphics
14569,CE1201,7-5-2026,MORNING,502,Thursday,2501CB01,Engineering Graphics
14570,CE1201,7-5-2026,MORNING,502,Thursday,2501CB02,Engineering Graphics
14571,HS002,7-5-2026,MORNING,502,Thursday,2501PR01,
14572,HS002,7-5-2026,MORNING,502,Thursday,2501PR02,
14573,HS002,7-5-2026,MORNING,502,Thursday,2501PR03,
14574,PH6201,7-5-2026,MORNING,502,Thursday,2412CH02,
14575,PH6201,7-5-2026,MORNING,502,Thursday,2412CH03,
14576,PH6201,7-5-2026,MORNING,502,Thursday,2412CH04,
14577,PH6201,7-5-2026,MORNING,502,Thursday,2412CH05,
14578,PH6201,7-5-2026,MORNING,502,Thursday,2412CH07,
14579,PH6201,7-5-2026,MORNING,502,Thursday,2412CH08,
14580,PH6201,7-5-2026,MORNING,502,Thursday,2412CH09,
14581,PH6201,7-5-2026,MORNING,502,Thursday,2412CH10,
14582,PH6201,7-5-2026,MORNING,502,Thursday,2412CH11,
14583,PH6201,7-5-2026,MORNING,502,Thursday,2412CH12,
14584,PH6201,7-5-2026,MORNING,502,Thursday,2412CH13,
14585,PH6201,7-5-2026,MORNING,502,Thursday,2412CH14,
14586,PH6201,7-5-2026,MORNING,502,Thursday,2412CH15,
14587,PH6201,7-5-2026,MORNING,502,Thursday,2412CH17,
14588,PH6201,7-5-2026,MORNING,502,Thursday,2412CH19,
14589,PH6201,7-5-2026,MORNING,502,Thursday,2412CH20,
14590,PH6201,7-5-2026,MORNING,502,Thursday,2412CH21,
14591,PH6201,7-5-2026,MORNING,502,Thursday,2412CH22,
14592,PH6201,7-5-2026,MORNING,502,Thursday,2412CH23,
14593,PH6201,7-5-2026,MORNING,502,Thursday,2412CH24,
14594,PH6201,7-5-2026,MORNING,502,Thursday,2412CH25,
14595,PH6201,7-5-2026,MORNING,502,Thursday,2412CH26,
14596,PH6201,7-5-2026,MORNING,502,Thursday,2412CH27,
14597,PH6201,7-5-2026,MORNING,502,Thursday,2412CH28,
14598,PH6201,7-5-2026,MORNING,502,Thursday,2412CH30,
14599,PH6201,7-5-2026,MORNING,502,Thursday,2412MA19,
14600,EC3205,7-5-2026,MORNING,CC-1,Thursday,2301EC02,Introduction to Wireless Communications
14601,EC3205,7-5-2026,MORNING,CC-1,Thursday,2301EC03,Introduction to Wireless Communications
14602,EC3205,7-5-2026,MORNING,CC-1,Thursday,2301EC05,Introduction to Wireless Communications
14603,EC3205,7-5-2026,MORNING,CC-1,Thursday,2301EC06,Introduction to Wireless Communications
14604,EC3205,7-5-2026,MORNING,CC-1,Thursday,2301EC07,Introduction to Wireless Communications
14605,EC3205,7-5-2026,MORNING,CC-1,Thursday,2301EC08,Introduction to Wireless Communications
14606,EC3205,7-5-2026,MORNING,CC-1,Thursday,2301EC09,Introduction to Wireless Communications
14607,EC3205,7-5-2026,MORNING,CC-1,Thursday,2301EC10,Introduction to Wireless Communications
14608,EC3205,7-5-2026,MORNING,CC-1,Thursday,2301EC11,Introduction to Wireless Communications
14609,EC3205,7-5-2026,MORNING,CC-1,Thursday,2301EC12,Introduction to Wireless Communications
14610,EC3205,7-5-2026,MORNING,CC-1,Thursday,2301EC13,Introduction to Wireless Communications
14611,EC3205,7-5-2026,MORNING,CC-1,Thursday,2301EC14,Introduction to Wireless Communications
14612,EC3205,7-5-2026,MORNING,CC-1,Thursday,2301EC15,Introduction to Wireless Communications
14613,EC3205,7-5-2026,MORNING,CC-1,Thursday,2301EC16,Introduction to Wireless Communications
14614,EC3205,7-5-2026,MORNING,CC-1,Thursday,2301EC17,Introduction to Wireless Communications
14615,EC3205,7-5-2026,MORNING,CC-1,Thursday,2301EC18,Introduction to Wireless Communications
14616,EC3205,7-5-2026,MORNING,CC-1,Thursday,2301EC19,Introduction to Wireless Communications
14617,EC3205,7-5-2026,MORNING,CC-1,Thursday,2301EC20,Introduction to Wireless Communications
14618,EC3205,7-5-2026,MORNING,CC-1,Thursday,2301EC21,Introduction to Wireless Communications
14619,EC3205,7-5-2026,MORNING,CC-1,Thursday,2301EC22,Introduction to Wireless Communications
14620,EC3205,7-5-2026,MORNING,CC-1,Thursday,2301EC23,Introduction to Wireless Communications
14621,EC3205,7-5-2026,MORNING,CC-1,Thursday,2301EC24,Introduction to Wireless Communications
14622,EC3205,7-5-2026,MORNING,CC-1,Thursday,2301EC25,Introduction to Wireless Communications
14623,EC3205,7-5-2026,MORNING,CC-1,Thursday,2301EC26,Introduction to Wireless Communications
14624,EC3205,7-5-2026,MORNING,CC-1,Thursday,2301EC27,Introduction to Wireless Communications
14625,EC3205,7-5-2026,MORNING,CC-1,Thursday,2301EC28,Introduction to Wireless Communications
